DATA_LAYER,FIELD,CURRENT_COVERAGE,TARGET_COVERAGE,MISSING_PERCENT,SOURCE,SOURCE_TYPE,SPORT_SCOPE,COUNTRY_SCOPE,COMPETITION_SCOPE,SEASON_SCOPE,HISTORICAL_AVAILABLE,LIVE_AVAILABLE,TIMESTAMP_AVAILABLE,EXACT_PIT_AVAILABLE,FREE,FREE_TIER_LIMIT,API_KEY_REQUIRED,DOWNLOADABLE,MATERIALIZABLE,LEGAL_ACCESS,QUALITY,RELIABILITY,UPDATE_FREQUENCY,PRIORITY,IMPLEMENTATION_STATUS
MATCH_STATS,goal_kicks,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P2,MISSING,varies,varies,varies,varies
MATCH_STATS,throw_ins,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P2,MISSING,varies,varies,varies,varies
MATCH_STATS,passes,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P2,MISSING,varies,varies,varies,varies
MATCH_STATS,pass_accuracy,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P2,MISSING,varies,varies,varies,varies
MATCH_STATS,crosses,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P2,MISSING,varies,varies,varies,varies
MATCH_STATS,tackles,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P2,MISSING,varies,varies,varies,varies
MATCH_STATS,duels,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P2,MISSING,varies,varies,varies,varies
MATCH_STATS,aerial_duels,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P2,MISSING,varies,varies,varies,varies
MATCH_STATS,interceptions,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P2,MISSING,varies,varies,varies,varies
MATCH_STATS,clearances,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P2,MISSING,varies,varies,varies,varies
MATCH_STATS,saves,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P2,MISSING,varies,varies,varies,varies
ADVANCED,xG,0.0,100.0,100.0,StatsBomb Open Data,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P0,MISSING,varies,varies,varies,varies
ADVANCED,xGA,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
ADVANCED,npxG,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
ADVANCED,xGOT,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
ADVANCED,xPTS,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
ADVANCED,shot_quality,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
ADVANCED,shot_locations,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
ADVANCED,dangerous_attacks,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
ADVANCED,field_tilt,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
ADVANCED,PPDA,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
ADVANCED,pressing,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
ADVANCED,possession_value,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
ADVANCED,progressive_passes,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
ADVANCED,progressive_carries,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
EVENTS,goal,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
EVENTS,assist,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
EVENTS,penalty,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
EVENTS,missed_penalty,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
EVENTS,own_goal,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
EVENTS,yellow,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
EVENTS,second_yellow,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
EVENTS,red,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
EVENTS,substitution,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
EVENTS,VAR,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
EVENTS,injury_event,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
EVENTS,card_event,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
EVENTS,shot_event,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
EVENTS,event_timestamp,0.0,100.0,100.0,StatsBomb Open Data,mixed,football/general,global,varies,varies,yes,yes,varies,varies,varies,varies,varies,varies,P0,MISSING,varies,varies,varies,varies
EVENTS,event_minute,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
EVENTS,event_second,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
PLAYER,player_id,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P0,MISSING,varies,varies,varies,varies
PLAYER,player_name,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
PLAYER,date_of_birth,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
PLAYER,nationality,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
PLAYER,position,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
PLAYER,height,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
PLAYER,preferred_foot,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
PLAYER,team,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
PLAYER,team_history,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
PLAYER,transfer_history,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
PLAYER,market_value,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
PLAYER,contract,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
PLAYER,minutes,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
PLAYER,starts,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
PLAYER,appearances,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
PLAYER,goals,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
PLAYER,assists,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
PLAYER,shots,68.16,100.0,31.84,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MATERIALIZED_PARTIAL,varies,varies,varies,varies
PLAYER,shots_on_target,68.16,100.0,31.84,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MATERIALIZED_PARTIAL,varies,varies,varies,varies
PLAYER,xG,0.0,100.0,100.0,StatsBomb Open Data,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P0,MISSING,varies,varies,varies,varies
PLAYER,xA,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
PLAYER,cards,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
PLAYER,substitutions,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
PLAYER,player_match_statistics,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P0,MISSING,varies,varies,varies,varies
LINEUP,starting_xi,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P0,MISSING,varies,varies,varies,varies
LINEUP,bench,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
LINEUP,formation,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
LINEUP,captain,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
LINEUP,substitutions,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
LINEUP,starter,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
LINEUP,substitute,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
LINEUP,position,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
LINEUP,minutes_played,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
LINEUP,expected_lineup,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
LINEUP,confirmed_lineup,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
LINEUP,lineup_timestamp,0.0,100.0,100.0,API-Football / StatsBomb,mixed,football/general,global,varies,varies,yes,yes,varies,varies,varies,varies,varies,varies,P0,MISSING,varies,varies,varies,varies
AVAILABILITY,injury,0.0,100.0,100.0,API-Football / official/news evidence,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P0,MISSING,varies,varies,varies,varies
AVAILABILITY,injury_status,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
AVAILABILITY,injury_type,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
AVAILABILITY,body_part,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
AVAILABILITY,start_date,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
AVAILABILITY,expected_return,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
AVAILABILITY,actual_return,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
AVAILABILITY,availability,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
AVAILABILITY,absence_reason,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
AVAILABILITY,suspension,0.0,100.0,100.0,API-Football / official discipline,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P0,MISSING,varies,varies,varies,varies
AVAILABILITY,suspension_reason,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
AVAILABILITY,suspension_start,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
AVAILABILITY,suspension_end,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
AVAILABILITY,source_timestamp,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
ODDS,bookmaker,62.88,100.0,37.12,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MATERIALIZED_NONPIT_PARTIAL,varies,varies,varies,varies
ODDS,market,62.88,100.0,37.12,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MATERIALIZED_NONPIT_PARTIAL,varies,varies,varies,varies
ODDS,selection,62.88,100.0,37.12,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MATERIALIZED_NONPIT_PARTIAL,varies,varies,varies,varies
ODDS,odd,62.88,100.0,37.12,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MATERIALIZED_NONPIT_PARTIAL,varies,varies,varies,varies
ODDS,opening_odds,62.88,100.0,37.12,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MATERIALIZED_NONPIT_PARTIAL,varies,varies,varies,varies
ODDS,closing_odds,62.88,100.0,37.12,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MATERIALIZED_NONPIT_PARTIAL,varies,varies,varies,varies
ODDS,timestamp,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,yes,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
ODDS,line_movement,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
ODDS,implied_probability,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
ODDS,overround,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
ODDS,CLV,0.0,100.0,100.0,Multiple candidates,mixed,football/general,global,varies,varies,yes,varies,varies,varies,varies,varies,varies,varies,P1,MISSING,varies,varies,varies,varies
