source,country,season,league_code,url,classification,credential,target,materialized,processed,pit_validated,used_in_model
Football-Data.co.uk,Spain,1819,SP1,https://www.football-data.co.uk/mmz4281/1819/SP1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Spain,1819,SP2,https://www.football-data.co.uk/mmz4281/1819/SP2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Spain,1819,SP3,https://www.football-data.co.uk/mmz4281/1819/SP3.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Spain,1920,SP1,https://www.football-data.co.uk/mmz4281/1920/SP1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Spain,1920,SP2,https://www.football-data.co.uk/mmz4281/1920/SP2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Spain,1920,SP3,https://www.football-data.co.uk/mmz4281/1920/SP3.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Spain,2021,SP1,https://www.football-data.co.uk/mmz4281/2021/SP1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Spain,2021,SP2,https://www.football-data.co.uk/mmz4281/2021/SP2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Spain,2021,SP3,https://www.football-data.co.uk/mmz4281/2021/SP3.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Spain,2122,SP1,https://www.football-data.co.uk/mmz4281/2122/SP1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Spain,2122,SP2,https://www.football-data.co.uk/mmz4281/2122/SP2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Spain,2122,SP3,https://www.football-data.co.uk/mmz4281/2122/SP3.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Spain,2223,SP1,https://www.football-data.co.uk/mmz4281/2223/SP1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Spain,2223,SP2,https://www.football-data.co.uk/mmz4281/2223/SP2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Spain,2223,SP3,https://www.football-data.co.uk/mmz4281/2223/SP3.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Spain,2324,SP1,https://www.football-data.co.uk/mmz4281/2324/SP1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Spain,2324,SP2,https://www.football-data.co.uk/mmz4281/2324/SP2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Spain,2324,SP3,https://www.football-data.co.uk/mmz4281/2324/SP3.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Spain,2425,SP1,https://www.football-data.co.uk/mmz4281/2425/SP1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Spain,2425,SP2,https://www.football-data.co.uk/mmz4281/2425/SP2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Spain,2425,SP3,https://www.football-data.co.uk/mmz4281/2425/SP3.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Spain,2526,SP1,https://www.football-data.co.uk/mmz4281/2526/SP1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Spain,2526,SP2,https://www.football-data.co.uk/mmz4281/2526/SP2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Spain,2526,SP3,https://www.football-data.co.uk/mmz4281/2526/SP3.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,France,1617,F1,https://www.football-data.co.uk/mmz4281/1617/F1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,France,1617,F2,https://www.football-data.co.uk/mmz4281/1617/F2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,France,1718,F1,https://www.football-data.co.uk/mmz4281/1718/F1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,France,1718,F2,https://www.football-data.co.uk/mmz4281/1718/F2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,France,1819,F1,https://www.football-data.co.uk/mmz4281/1819/F1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,France,1819,F2,https://www.football-data.co.uk/mmz4281/1819/F2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,France,1920,F1,https://www.football-data.co.uk/mmz4281/1920/F1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,France,1920,F2,https://www.football-data.co.uk/mmz4281/1920/F2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,France,2021,F1,https://www.football-data.co.uk/mmz4281/2021/F1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,France,2021,F2,https://www.football-data.co.uk/mmz4281/2021/F2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,France,2122,F1,https://www.football-data.co.uk/mmz4281/2122/F1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,France,2122,F2,https://www.football-data.co.uk/mmz4281/2122/F2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,France,2223,F1,https://www.football-data.co.uk/mmz4281/2223/F1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,France,2223,F2,https://www.football-data.co.uk/mmz4281/2223/F2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,France,2324,F1,https://www.football-data.co.uk/mmz4281/2324/F1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,France,2324,F2,https://www.football-data.co.uk/mmz4281/2324/F2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,France,2425,F1,https://www.football-data.co.uk/mmz4281/2425/F1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,France,2425,F2,https://www.football-data.co.uk/mmz4281/2425/F2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,France,2526,F1,https://www.football-data.co.uk/mmz4281/2526/F1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,France,2526,F2,https://www.football-data.co.uk/mmz4281/2526/F2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Netherlands,1617,N1,https://www.football-data.co.uk/mmz4281/1617/N1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Netherlands,1617,N2,https://www.football-data.co.uk/mmz4281/1617/N2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Netherlands,1718,N1,https://www.football-data.co.uk/mmz4281/1718/N1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Netherlands,1718,N2,https://www.football-data.co.uk/mmz4281/1718/N2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Netherlands,1819,N1,https://www.football-data.co.uk/mmz4281/1819/N1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Netherlands,1819,N2,https://www.football-data.co.uk/mmz4281/1819/N2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Netherlands,1920,N1,https://www.football-data.co.uk/mmz4281/1920/N1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Netherlands,1920,N2,https://www.football-data.co.uk/mmz4281/1920/N2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Netherlands,2021,N1,https://www.football-data.co.uk/mmz4281/2021/N1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Netherlands,2021,N2,https://www.football-data.co.uk/mmz4281/2021/N2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Netherlands,2122,N1,https://www.football-data.co.uk/mmz4281/2122/N1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Netherlands,2122,N2,https://www.football-data.co.uk/mmz4281/2122/N2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Netherlands,2223,N1,https://www.football-data.co.uk/mmz4281/2223/N1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Netherlands,2223,N2,https://www.football-data.co.uk/mmz4281/2223/N2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Netherlands,2324,N1,https://www.football-data.co.uk/mmz4281/2324/N1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Netherlands,2324,N2,https://www.football-data.co.uk/mmz4281/2324/N2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Netherlands,2425,N1,https://www.football-data.co.uk/mmz4281/2425/N1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Netherlands,2425,N2,https://www.football-data.co.uk/mmz4281/2425/N2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Netherlands,2526,N1,https://www.football-data.co.uk/mmz4281/2526/N1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Netherlands,2526,N2,https://www.football-data.co.uk/mmz4281/2526/N2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Belgium,1617,B1,https://www.football-data.co.uk/mmz4281/1617/B1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Belgium,1718,B1,https://www.football-data.co.uk/mmz4281/1718/B1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Belgium,1819,B1,https://www.football-data.co.uk/mmz4281/1819/B1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Belgium,1920,B1,https://www.football-data.co.uk/mmz4281/1920/B1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Belgium,2021,B1,https://www.football-data.co.uk/mmz4281/2021/B1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Belgium,2122,B1,https://www.football-data.co.uk/mmz4281/2122/B1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Belgium,2223,B1,https://www.football-data.co.uk/mmz4281/2223/B1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Belgium,2324,B1,https://www.football-data.co.uk/mmz4281/2324/B1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Belgium,2425,B1,https://www.football-data.co.uk/mmz4281/2425/B1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Belgium,2526,B1,https://www.football-data.co.uk/mmz4281/2526/B1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Portugal,1617,P1,https://www.football-data.co.uk/mmz4281/1617/P1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Portugal,1617,P2,https://www.football-data.co.uk/mmz4281/1617/P2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Portugal,1718,P1,https://www.football-data.co.uk/mmz4281/1718/P1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Portugal,1718,P2,https://www.football-data.co.uk/mmz4281/1718/P2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Portugal,1819,P1,https://www.football-data.co.uk/mmz4281/1819/P1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Portugal,1819,P2,https://www.football-data.co.uk/mmz4281/1819/P2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Portugal,1920,P1,https://www.football-data.co.uk/mmz4281/1920/P1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Portugal,1920,P2,https://www.football-data.co.uk/mmz4281/1920/P2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Portugal,2021,P1,https://www.football-data.co.uk/mmz4281/2021/P1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Portugal,2021,P2,https://www.football-data.co.uk/mmz4281/2021/P2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Portugal,2122,P1,https://www.football-data.co.uk/mmz4281/2122/P1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Portugal,2122,P2,https://www.football-data.co.uk/mmz4281/2122/P2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Portugal,2223,P1,https://www.football-data.co.uk/mmz4281/2223/P1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Portugal,2223,P2,https://www.football-data.co.uk/mmz4281/2223/P2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Portugal,2324,P1,https://www.football-data.co.uk/mmz4281/2324/P1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Portugal,2324,P2,https://www.football-data.co.uk/mmz4281/2324/P2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Portugal,2425,P1,https://www.football-data.co.uk/mmz4281/2425/P1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Portugal,2425,P2,https://www.football-data.co.uk/mmz4281/2425/P2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Portugal,2526,P1,https://www.football-data.co.uk/mmz4281/2526/P1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Portugal,2526,P2,https://www.football-data.co.uk/mmz4281/2526/P2.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Turkey,1617,T1,https://www.football-data.co.uk/mmz4281/1617/T1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Turkey,1718,T1,https://www.football-data.co.uk/mmz4281/1718/T1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Turkey,1819,T1,https://www.football-data.co.uk/mmz4281/1819/T1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Turkey,1920,T1,https://www.football-data.co.uk/mmz4281/1920/T1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Turkey,2021,T1,https://www.football-data.co.uk/mmz4281/2021/T1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Turkey,2122,T1,https://www.football-data.co.uk/mmz4281/2122/T1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Turkey,2223,T1,https://www.football-data.co.uk/mmz4281/2223/T1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Turkey,2324,T1,https://www.football-data.co.uk/mmz4281/2324/T1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Turkey,2425,T1,https://www.football-data.co.uk/mmz4281/2425/T1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Turkey,2526,T1,https://www.football-data.co.uk/mmz4281/2526/T1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Greece,1617,G1,https://www.football-data.co.uk/mmz4281/1617/G1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Greece,1718,G1,https://www.football-data.co.uk/mmz4281/1718/G1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Greece,1819,G1,https://www.football-data.co.uk/mmz4281/1819/G1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Greece,1920,G1,https://www.football-data.co.uk/mmz4281/1920/G1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Greece,2021,G1,https://www.football-data.co.uk/mmz4281/2021/G1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Greece,2122,G1,https://www.football-data.co.uk/mmz4281/2122/G1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Greece,2223,G1,https://www.football-data.co.uk/mmz4281/2223/G1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Greece,2324,G1,https://www.football-data.co.uk/mmz4281/2324/G1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Greece,2425,G1,https://www.football-data.co.uk/mmz4281/2425/G1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Greece,2526,G1,https://www.football-data.co.uk/mmz4281/2526/G1.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Austria,1617,AUT,https://www.football-data.co.uk/mmz4281/1617/AUT.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Austria,1718,AUT,https://www.football-data.co.uk/mmz4281/1718/AUT.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Austria,1819,AUT,https://www.football-data.co.uk/mmz4281/1819/AUT.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Austria,1920,AUT,https://www.football-data.co.uk/mmz4281/1920/AUT.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Austria,2021,AUT,https://www.football-data.co.uk/mmz4281/2021/AUT.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Austria,2122,AUT,https://www.football-data.co.uk/mmz4281/2122/AUT.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Austria,2223,AUT,https://www.football-data.co.uk/mmz4281/2223/AUT.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Austria,2324,AUT,https://www.football-data.co.uk/mmz4281/2324/AUT.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Austria,2425,AUT,https://www.football-data.co.uk/mmz4281/2425/AUT.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Austria,2526,AUT,https://www.football-data.co.uk/mmz4281/2526/AUT.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Switzerland,1617,SWZ,https://www.football-data.co.uk/mmz4281/1617/SWZ.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Switzerland,1718,SWZ,https://www.football-data.co.uk/mmz4281/1718/SWZ.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Switzerland,1819,SWZ,https://www.football-data.co.uk/mmz4281/1819/SWZ.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Switzerland,1920,SWZ,https://www.football-data.co.uk/mmz4281/1920/SWZ.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Switzerland,2021,SWZ,https://www.football-data.co.uk/mmz4281/2021/SWZ.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Switzerland,2122,SWZ,https://www.football-data.co.uk/mmz4281/2122/SWZ.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Switzerland,2223,SWZ,https://www.football-data.co.uk/mmz4281/2223/SWZ.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Switzerland,2324,SWZ,https://www.football-data.co.uk/mmz4281/2324/SWZ.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Switzerland,2425,SWZ,https://www.football-data.co.uk/mmz4281/2425/SWZ.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Switzerland,2526,SWZ,https://www.football-data.co.uk/mmz4281/2526/SWZ.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Denmark,1617,DNK,https://www.football-data.co.uk/mmz4281/1617/DNK.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Denmark,1718,DNK,https://www.football-data.co.uk/mmz4281/1718/DNK.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Denmark,1819,DNK,https://www.football-data.co.uk/mmz4281/1819/DNK.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Denmark,1920,DNK,https://www.football-data.co.uk/mmz4281/1920/DNK.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Denmark,2021,DNK,https://www.football-data.co.uk/mmz4281/2021/DNK.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Denmark,2122,DNK,https://www.football-data.co.uk/mmz4281/2122/DNK.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Denmark,2223,DNK,https://www.football-data.co.uk/mmz4281/2223/DNK.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Denmark,2324,DNK,https://www.football-data.co.uk/mmz4281/2324/DNK.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Denmark,2425,DNK,https://www.football-data.co.uk/mmz4281/2425/DNK.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Denmark,2526,DNK,https://www.football-data.co.uk/mmz4281/2526/DNK.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Sweden,1617,SWE,https://www.football-data.co.uk/mmz4281/1617/SWE.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Sweden,1718,SWE,https://www.football-data.co.uk/mmz4281/1718/SWE.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Sweden,1819,SWE,https://www.football-data.co.uk/mmz4281/1819/SWE.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Sweden,1920,SWE,https://www.football-data.co.uk/mmz4281/1920/SWE.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Sweden,2021,SWE,https://www.football-data.co.uk/mmz4281/2021/SWE.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Sweden,2122,SWE,https://www.football-data.co.uk/mmz4281/2122/SWE.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Sweden,2223,SWE,https://www.football-data.co.uk/mmz4281/2223/SWE.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Sweden,2324,SWE,https://www.football-data.co.uk/mmz4281/2324/SWE.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Sweden,2425,SWE,https://www.football-data.co.uk/mmz4281/2425/SWE.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Sweden,2526,SWE,https://www.football-data.co.uk/mmz4281/2526/SWE.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Norway,1617,NOR,https://www.football-data.co.uk/mmz4281/1617/NOR.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
Football-Data.co.uk,Norway,1718,NOR,https://www.football-data.co.uk/mmz4281/1718/NOR.csv,HISTORICAL_REAL_NON_PIT,NONE,results_stats_odds,False,False,False,False
